DATE,2013-PRECIPITATION,2013-TMAX,2013-TMIN
GHCND:USC00044405|0622,0,367,161
GHCND:USC00044405|0623,0,372,172
GHCND:USC00044405|0624,0,350,161
GHCND:USC00044405|0625,0,317,161
GHCND:USC00044405|0626,0,367,194
GHCND:USC00044405|0627,0,394,256
GHCND:USC00044405|0628,0,417,233
GHCND:USC00044405|0629,0,444,261
GHCND:USC00044405|0630,0,450,261
GHCND:USC00044405|0701,0,461,283
GHCND:USC00044405|0702,0,433,278
GHCND:USC00044405|0703,0,433,278
GHCND:USC00044405|0704,0,444,278
GHCND:USC00044405|0705,0,428,278
GHCND:USC00044405|0706,0,411,256
GHCND:USC00044405|0707,0,417,239
GHCND:USC00044405|0708,0,411,233
GHCND:USC00044405|0709,0,428,244
GHCND:USC00044405|0710,0,411,250
GHCND:USC00044405|0711,5,394,261
GHCND:USC00044405|0712,5,300,233
GHCND:USC00044405|0713,0,367,233
GHCND:USC00044405|0714,0,389,244
GHCND:USC00044405|0715,0,400,244
GHCND:USC00044405|0716,0,406,217
GHCND:USC00044405|0717,0,383,183
GHCND:USC00044405|0718,0,389,206
GHCND:USC00044405|0719,0,417,250
GHCND:USC00044405|0720,0,400,250
GHCND:USC00044405|0721,30,400,222
GHCND:USC00044405|0722,0,311,217
GHCND:USC00044405|0723,0,333,222
GHCND:USC00044405|0724,0,372,233
GHCND:USC00044405|0725,0,400,239
GHCND:USC00044405|0726,0,394,272
GHCND:USC00044405|0727,122,361,233
GHCND:USC00044405|0728,0,383,206
GHCND:USC00044405|0729,0,383,206
GHCND:USC00044405|0730,0,383,222
GHCND:USC00044405|0731,0,378,133
GHCND:USC00044405|0801,0,389,-9999
GHCND:USC00044405|0802,0,400,167
GHCND:USC00044405|0803,0,378,167
GHCND:USC00044405|0804,0,378,194
GHCND:USC00044405|0805,0,389,167
GHCND:USC00044405|0806,0,389,167
GHCND:USC00044405|0807,0,372,178
GHCND:USC00044405|0808,0,367,167
GHCND:USC00044405|0809,0,361,172
GHCND:USC00044405|0810,0,367,156
GHCND:USC00044405|0811,0,361,172
GHCND:USC00044405|0812,0,367,178
GHCND:USC00044405|0813,0,378,167
GHCND:USC00044405|0814,0,383,189
GHCND:USC00044405|0815,0,394,222
GHCND:USC00044405|0816,0,400,206
GHCND:USC00044405|0817,0,411,233
GHCND:USC00044405|0818,0,411,200
GHCND:USC00044405|0819,0,400,189
GHCND:USC00044405|0820,0,383,183
GHCND:USC00044405|0821,0,394,194
GHCND:USC00044405|0822,0,400,217
GHCND:USC00044405|0823,0,383,217
GHCND:USC00044405|0824,0,372,211
GHCND:USC00044405|0825,0,339,183
GHCND:USC00044405|0826,3,339,172
GHCND:USC00044405|0827,109,239,150
GHCND:USC00044405|0828,0,339,194
GHCND:USC00044405|0829,0,383,233
GHCND:USC00044405|0830,168,328,228
GHCND:USC00044405|0831,0,333,244
GHCND:USC00044405|0901,0,356,228
GHCND:USC00044405|0902,0,372,228
GHCND:USC00044405|0903,0,389,239
GHCND:USC00044405|0904,0,372,228
GHCND:USC00044405|0905,0,361,233
GHCND:USC00044405|0906,0,394,233
GHCND:USC00044405|0907,0,383,206
GHCND:USC00044405|0908,25,311,200
GHCND:USC00044405|0909,0,322,206
GHCND:USC00044405|0910,0,322,200
GHCND:USC00044405|0911,0,317,172
GHCND:USC00044405|0912,0,344,200
GHCND:USC00044405|0913,0,350,194
GHCND:USC00044405|0914,0,367,217
GHCND:USC00044405|0915,0,372,200
GHCND:USC00044405|0916,0,383,217
GHCND:USC00044405|0917,0,383,217
GHCND:USC00044405|0918,0,372,128
GHCND:USC00044405|0919,0,328,178
GHCND:USC00044405|0920,0,344,183
GHCND:USC00044405|0921,0,356,133
GHCND:USC00044405|0922,0,356,111
GHCND:USC00044405|0923,0,261,111
GHCND:USC00044405|0924,0,311,161
GHCND:USC00044405|0925,0,339,194
GHCND:USC00044405|0926,0,306,100
GHCND:USC00044405|0927,0,228,78
GHCND:USC00044405|0928,0,239,111
GHCND:USC00044405|0929,0,283,133
GHCND:USC00044405|0930,0,311,122
GHCND:USC00044405|1001,0,333,122
GHCND:USC00044405|1002,0,328,94
GHCND:USC00044405|1003,0,311,106
GHCND:USC00044405|1004,0,289,111
GHCND:USC00044405|1005,0,228,67
GHCND:USC00044405|1006,0,250,100
GHCND:USC00044405|1007,0,283,122
GHCND:USC00044405|1008,0,294,111
GHCND:USC00044405|1009,0,283,111
GHCND:USC00044405|1010,0,167,33
GHCND:USC00044405|1011,0,217,61
GHCND:USC00044405|1012,0,239,78
GHCND:USC00044405|1013,0,256,94
GHCND:USC00044405|1014,0,250,94
GHCND:USC00044405|1015,0,233,56
GHCND:USC00044405|1016,0,239,72
GHCND:USC00044405|1017,0,233,83
GHCND:USC00044405|1018,0,267,100
GHCND:USC00044405|1019,0,272,100
GHCND:USC00044405|1020,0,283,117
GHCND:USC00044405|1021,0,300,106
GHCND:USC00044405|1022,0,289,139
GHCND:USC00044405|1023,0,283,133
GHCND:USC00044405|1024,0,289,122
GHCND:USC00044405|1025,0,289,122
GHCND:USC00044405|1026,0,289,111
GHCND:USC00044405|1027,0,306,144
GHCND:USC00044405|1028,0,294,133
GHCND:USC00044405|1029,0,194,33
GHCND:USC00044405|1030,0,172,44
GHCND:USC00044405|1031,0,172,50
GHCND:USC00044405|1101,0,211,67
GHCND:USC00044405|1102,0,244,83
GHCND:USC00044405|1103,0,244,72
GHCND:USC00044405|1104,0,250,67
GHCND:USC00044405|1105,0,194,56
GHCND:USC00044405|1106,0,156,39
GHCND:USC00044405|1107,0,206,78
GHCND:USC00044405|1108,0,228,67
GHCND:USC00044405|1109,0,250,72
GHCND:USC00044405|1110,0,256,100
GHCND:USC00044405|1111,0,239,100
GHCND:USC00044405|1112,0,267,122
GHCND:USC00044405|1113,0,261,111
GHCND:USC00044405|1114,0,267,111
GHCND:USC00044405|1115,0,267,122
GHCND:USC00044405|1116,0,239,50
GHCND:USC00044405|1117,0,189,44
GHCND:USC00044405|1118,0,178,67
GHCND:USC00044405|1119,0,189,61
GHCND:USC00044405|1120,0,194,78
GHCND:USC00044405|1121,0,211,28
GHCND:USC00044405|1122,15,172,56
GHCND:USC00044405|1123,69,67,39
GHCND:USC00044405|1124,0,83,44
GHCND:USC00044405|1125,0,122,28
GHCND:USC00044405|1126,0,172,50
GHCND:USC00044405|1127,0,167,67
GHCND:USC00044405|1128,0,161,44
GHCND:USC00044405|1129,0,156,28
GHCND:USC00044405|1130,0,161,61
GHCND:USC00044405|1201,0,189,78
GHCND:USC00044405|1202,0,194,83
GHCND:USC00044405|1203,0,222,83
GHCND:USC00044405|1204,0,222,22
GHCND:USC00044405|1205,0,117,-22
GHCND:USC00044405|1206,0,78,-39
GHCND:USC00044405|1207,0,94,-17
GHCND:USC00044405|1208,0,100,-44
GHCND:USC00044405|1209,0,67,-56
GHCND:USC00044405|1210,0,44,-50
GHCND:USC00044405|1211,0,100,-33
GHCND:USC00044405|1212,0,133,22
GHCND:USC00044405|1213,25,111,17
GHCND:USC00044405|1214,0,167,17
GHCND:USC00044405|1215,0,144,22
GHCND:USC00044405|1216,0,189,44
GHCND:USC00044405|1217,0,222,78
GHCND:USC00044405|1218,0,228,106
GHCND:USC00044405|1219,0,194,78
GHCND:USC00044405|1220,114,194,33
GHCND:USC00044405|1221,0,111,6
GHCND:USC00044405|1222,0,172,6
GHCND:USC00044405|1223,0,161,33
GHCND:USC00044405|1224,0,167,33
GHCND:USC00044405|1225,0,200,44
GHCND:USC00044405|1226,0,167,33
GHCND:USC00044405|1227,0,183,50
GHCND:USC00044405|1228,0,211,61
GHCND:USC00044405|1229,0,183,44
GHCND:USC00044405|1230,0,150,28
GHCND:USC00044405|1231,0,183,28
GHCND:USW00023258|0101,0,106,-6
GHCND:USW00023258|0102,0,128,-17
GHCND:USW00023258|0103,0,128,-17
GHCND:USW00023258|0104,0,128,-22
GHCND:USW00023258|0105,147,122,0
GHCND:USW00023258|0106,140,94,56
GHCND:USW00023258|0107,0,111,22
GHCND:USW00023258|0108,0,133,11
GHCND:USW00023258|0109,0,106,28
GHCND:USW00023258|0110,0,106,6
GHCND:USW00023258|0111,0,106,-17
GHCND:USW00023258|0112,0,89,-11
GHCND:USW00023258|0113,0,78,-28
GHCND:USW00023258|0114,0,89,-39
GHCND:USW00023258|0115,0,111,-22
GHCND:USW00023258|0116,0,139,-22
GHCND:USW00023258|0117,0,161,-22
GHCND:USW00023258|0118,0,156,-11
GHCND:USW00023258|0119,0,172,-11
GHCND:USW00023258|0120,0,167,-11
GHCND:USW00023258|0121,0,167,-11
GHCND:USW00023258|0122,0,167,0
GHCND:USW00023258|0123,0,133,61
GHCND:USW00023258|0124,36,122,89
GHCND:USW00023258|0125,0,156,100
GHCND:USW00023258|0126,0,172,78
GHCND:USW00023258|0127,0,133,28
GHCND:USW00023258|0128,0,139,17
GHCND:USW00023258|0129,0,150,33
GHCND:USW00023258|0130,0,172,17
GHCND:USW00023258|0131,0,183,17
GHCND:USW00023258|0201,0,189,6
GHCND:USW00023258|0202,0,156,56
GHCND:USW00023258|0203,0,167,22
GHCND:USW00023258|0204,0,183,17
GHCND:USW00023258|0205,0,144,61
GHCND:USW00023258|0206,0,156,61
GHCND:USW00023258|0207,3,133,50
GHCND:USW00023258|0208,3,122,39
GHCND:USW00023258|0209,0,133,-6
GHCND:USW00023258|0210,0,139,-11
GHCND:USW00023258|0211,0,156,-6
GHCND:USW00023258|0212,0,167,6
GHCND:USW00023258|0213,0,172,11
GHCND:USW00023258|0214,0,200,17
GHCND:USW00023258|0215,0,211,28
GHCND:USW00023258|0216,0,200,44
GHCND:USW00023258|0217,0,189,28
GHCND:USW00023258|0218,0,172,11
GHCND:USW00023258|0219,76,106,33
GHCND:USW00023258|0220,0,150,28
GHCND:USW00023258|0221,0,150,17
GHCND:USW00023258|0222,0,172,6
GHCND:USW00023258|0223,0,150,56
GHCND:USW00023258|0224,0,161,33
GHCND:USW00023258|0225,0,183,11
GHCND:USW00023258|0226,0,183,44
GHCND:USW00023258|0227,0,206,6
GHCND:USW00023258|0228,0,222,33
GHCND:USW00023258|0301,0,233,50
GHCND:USW00023258|0302,0,233,72
GHCND:USW00023258|0303,0,211,106
GHCND:USW00023258|0304,0,206,61
GHCND:USW00023258|0305,3,200,67
GHCND:USW00023258|0306,15,150,89
GHCND:USW00023258|0307,3,156,61
GHCND:USW00023258|0308,0,183,67
GHCND:USW00023258|0309,0,206,39
GHCND:USW00023258|0310,0,194,28
GHCND:USW00023258|0311,0,222,39
GHCND:USW00023258|0312,0,250,61
GHCND:USW00023258|0313,0,272,72
GHCND:USW00023258|0314,0,261,94
GHCND:USW00023258|0315,0,239,106
GHCND:USW00023258|0316,0,256,100
GHCND:USW00023258|0317,0,228,111
GHCND:USW00023258|0318,0,222,72
GHCND:USW00023258|0319,18,244,89
GHCND:USW00023258|0320,5,233,122
GHCND:USW00023258|0321,0,194,72
GHCND:USW00023258|0322,0,200,83
GHCND:USW00023258|0323,0,206,61
GHCND:USW00023258|0324,0,244,33
GHCND:USW00023258|0325,0,244,78
GHCND:USW00023258|0326,0,228,94
GHCND:USW00023258|0327,0,239,111
GHCND:USW00023258|0328,0,239,122
GHCND:USW00023258|0329,0,272,117
GHCND:USW00023258|0330,30,261,139
GHCND:USW00023258|0331,198,222,111
GHCND:USW00023258|0401,0,200,117
GHCND:USW00023258|0402,0,222,94
GHCND:USW00023258|0403,0,256,100
GHCND:USW00023258|0404,86,211,111
GHCND:USW00023258|0405,0,211,117
GHCND:USW00023258|0406,0,217,117
GHCND:USW00023258|0407,0,228,117
GHCND:USW00023258|0408,0,200,100
GHCND:USW00023258|0409,0,244,83
GHCND:USW00023258|0410,0,294,72
GHCND:USW00023258|0411,0,256,128
GHCND:USW00023258|0412,0,278,106
GHCND:USW00023258|0413,0,256,106
GHCND:USW00023258|0414,0,244,94
GHCND:USW00023258|0415,0,183,89
GHCND:USW00023258|0416,0,206,83
GHCND:USW00023258|0417,0,222,72
GHCND:USW00023258|0418,0,244,72
GHCND:USW00023258|0419,0,294,78
GHCND:USW00023258|0420,0,294,150
GHCND:USW00023258|0421,0,311,111
GHCND:USW00023258|0422,0,317,117
GHCND:USW00023258|0423,0,294,150
GHCND:USW00023258|0424,0,300,100
GHCND:USW00023258|0425,0,267,111
GHCND:USW00023258|0426,0,283,94
GHCND:USW00023258|0427,0,317,111
GHCND:USW00023258|0428,0,333,111
GHCND:USW00023258|0429,0,339,167
GHCND:USW00023258|0430,0,300,183
GHCND:USW00023258|0501,0,311,156
GHCND:USW00023258|0502,0,333,161
GHCND:USW00023258|0503,0,339,128
GHCND:USW00023258|0504,0,328,139
GHCND:USW00023258|0505,0,244,128
GHCND:USW00023258|0506,33,239,150
GHCND:USW00023258|0507,3,222,150
GHCND:USW00023258|0508,0,250,133
GHCND:USW00023258|0509,0,278,117
GHCND:USW00023258|0510,0,306,117
GHCND:USW00023258|0511,0,350,150
GHCND:USW00023258|0512,0,350,167
GHCND:USW00023258|0513,0,344,167
GHCND:USW00023258|0514,0,333,161
GHCND:USW00023258|0515,0,283,128
GHCND:USW00023258|0516,0,256,139
GHCND:USW00023258|0517,0,256,106
GHCND:USW00023258|0518,0,283,106
GHCND:USW00023258|0519,0,311,144
GHCND:USW00023258|0520,0,322,156
GHCND:USW00023258|0521,0,289,139
GHCND:USW00023258|0522,0,228,100
GHCND:USW00023258|0523,0,239,83
GHCND:USW00023258|0524,0,278,106
GHCND:USW00023258|0525,0,256,94
GHCND:USW00023258|0526,0,267,122
GHCND:USW00023258|0527,0,239,117
GHCND:USW00023258|0528,0,261,156
GHCND:USW00023258|0529,0,278,156
GHCND:USW00023258|0530,0,306,122
GHCND:USW00023258|0531,0,339,144
GHCND:USW00023258|0601,0,372,161
GHCND:USW00023258|0602,0,361,189
GHCND:USW00023258|0603,0,339,167
GHCND:USW00023258|0604,0,311,139
GHCND:USW00023258|0605,0,311,133
GHCND:USW00023258|0606,0,339,139
GHCND:USW00023258|0607,0,383,167
GHCND:USW00023258|0608,0,417,200
GHCND:USW00023258|0609,0,306,161
GHCND:USW00023258|0610,0,256,144
GHCND:USW00023258|0611,0,300,139
GHCND:USW00023258|0612,0,328,167
GHCND:USW00023258|0613,0,306,133
GHCND:USW00023258|0614,0,322,172
GHCND:USW00023258|0615,0,333,133
GHCND:USW00023258|0616,0,339,156
GHCND:USW00023258|0617,0,311,156
GHCND:USW00023258|0618,0,261,144
GHCND:USW00023258|0619,0,278,122
GHCND:USW00023258|0620,0,306,133
GHCND:USW00023258|0621,0,322,150
GHCND:USW00023258|0622,0,350,161
GHCND:USW00023258|0623,0,267,167
GHCND:USW00023258|0624,18,244,183
GHCND:USW00023258|0625,0,322,183
GHCND:USW00023258|0626,0,333,183
GHCND:USW00023258|0627,0,367,189
GHCND:USW00023258|0628,0,406,217
GHCND:USW00023258|0629,0,417,233
GHCND:USW00023258|0630,0,411,217
GHCND:USW00023258|0701,0,411,228
GHCND:USW00023258|0702,0,411,250
GHCND:USW00023258|0703,0,400,211
GHCND:USW00023258|0704,0,422,256
GHCND:USW00023258|0705,0,339,189
GHCND:USW00023258|0706,0,333,161
GHCND:USW00023258|0707,0,350,161
GHCND:USW00023258|0708,0,361,161
GHCND:USW00023258|0709,0,383,200
GHCND:USW00023258|0710,0,372,206
GHCND:USW00023258|0711,0,339,156
GHCND:USW00023258|0712,0,339,150
GHCND:USW00023258|0713,0,361,167
GHCND:USW00023258|0714,0,356,178
GHCND:USW00023258|0715,0,333,161
GHCND:USW00023258|0716,0,300,133
GHCND:USW00023258|0717,0,328,139
GHCND:USW00023258|0718,0,361,144
GHCND:USW00023258|0719,0,378,161
GHCND:USW00023258|0720,0,372,183
GHCND:USW00023258|0721,0,367,189
GHCND:USW00023258|0722,0,322,172
GHCND:USW00023258|0723,0,328,200
GHCND:USW00023258|0724,0,378,200
GHCND:USW00023258|0725,0,378,211
GHCND:USW00023258|0726,0,367,200
GHCND:USW00023258|0727,0,361,172
GHCND:USW00023258|0728,0,344,167
GHCND:USW00023258|0729,0,311,139
GHCND:USW00023258|0730,0,328,139
GHCND:USW00023258|0731,0,339,150
GHCND:USW00023258|0801,0,322,144
GHCND:USW00023258|0802,0,333,133
GHCND:USW00023258|0803,0,333,150
GHCND:USW00023258|0804,0,328,156
GHCND:USW00023258|0805,0,328,139
GHCND:USW00023258|0806,0,311,139
GHCND:USW00023258|0807,0,294,144
GHCND:USW00023258|0808,0,294,144
GHCND:USW00023258|0809,0,300,144
GHCND:USW00023258|0810,0,311,144
GHCND:USW00023258|0811,0,322,156
GHCND:USW00023258|0812,0,333,167
GHCND:USW00023258|0813,0,356,156
GHCND:USW00023258|0814,0,361,183
GHCND:USW00023258|0815,0,361,183
GHCND:USW00023258|0816,0,367,194
GHCND:USW00023258|0817,0,361,200
GHCND:USW00023258|0818,0,367,200
GHCND:USW00023258|0819,0,406,200
GHCND:USW00023258|0820,0,356,211
GHCND:USW00023258|0821,0,344,178
GHCND:USW00023258|0822,0,317,161
GHCND:USW00023258|0823,0,322,144
GHCND:USW00023258|0824,0,328,150
GHCND:USW00023258|0825,0,339,178
GHCND:USW00023258|0826,0,311,161
GHCND:USW00023258|0827,0,344,167
GHCND:USW00023258|0828,0,333,228
GHCND:USW00023258|0829,0,333,172
GHCND:USW00023258|0830,0,367,189
GHCND:USW00023258|0831,0,361,194
GHCND:USW00023258|0901,0,339,194
GHCND:USW00023258|0902,0,300,211
GHCND:USW00023258|0903,0,311,189
GHCND:USW00023258|0904,0,317,172
GHCND:USW00023258|0905,0,311,156
GHCND:USW00023258|0906,0,333,161
GHCND:USW00023258|0907,0,367,156
GHCND:USW00023258|0908,0,372,194
GHCND:USW00023258|0909,0,378,178
GHCND:USW00023258|0910,0,344,172
GHCND:USW00023258|0911,0,294,161
GHCND:USW00023258|0912,0,311,161
GHCND:USW00023258|0913,0,328,167
GHCND:USW00023258|0914,0,317,161
GHCND:USW00023258|0915,0,311,150
GHCND:USW00023258|0916,0,311,156
GHCND:USW00023258|0917,0,283,139
GHCND:USW00023258|0918,0,300,156
GHCND:USW00023258|0919,0,322,106
GHCND:USW00023258|0920,0,278,128
GHCND:USW00023258|0921,33,244,128
GHCND:USW00023258|0922,0,233,117
GHCND:USW00023258|0923,0,283,122
GHCND:USW00023258|0924,0,278,133
GHCND:USW00023258|0925,0,228,128
GHCND:USW00023258|0926,0,244,117
GHCND:USW00023258|0927,0,261,106
GHCND:USW00023258|0928,0,294,78
GHCND:USW00023258|0929,0,272,133
GHCND:USW00023258|0930,0,272,139
GHCND:USW00023258|1001,0,256,133
GHCND:USW00023258|1002,0,272,139
GHCND:USW00023258|1003,0,239,128
GHCND:USW00023258|1004,0,261,106
GHCND:USW00023258|1005,0,289,83
GHCND:USW00023258|1006,0,300,72
GHCND:USW00023258|1007,0,294,89
GHCND:USW00023258|1008,0,250,111
GHCND:USW00023258|1009,0,206,89
GHCND:USW00023258|1010,0,233,83
GHCND:USW00023258|1011,0,244,89
GHCND:USW00023258|1012,0,256,83
GHCND:USW00023258|1013,0,239,106
GHCND:USW00023258|1014,0,256,78
GHCND:USW00023258|1015,0,256,78
GHCND:USW00023258|1016,0,283,72
GHCND:USW00023258|1017,0,278,89
GHCND:USW00023258|1018,0,283,67
GHCND:USW00023258|1019,0,283,83
GHCND:USW00023258|1020,0,283,89
GHCND:USW00023258|1021,0,278,83
GHCND:USW00023258|1022,0,278,78
GHCND:USW00023258|1023,0,278,94
GHCND:USW00023258|1024,0,233,89
GHCND:USW00023258|1025,0,244,83
GHCND:USW00023258|1026,0,261,67
GHCND:USW00023258|1027,0,272,67
GHCND:USW00023258|1028,0,189,78
GHCND:USW00023258|1029,0,183,78
GHCND:USW00023258|1030,0,200,61
GHCND:USW00023258|1031,0,222,44
GHCND:USW00023258|1101,0,239,50
GHCND:USW00023258|1102,0,250,50
GHCND:USW00023258|1103,0,183,100
GHCND:USW00023258|1104,0,206,78
GHCND:USW00023258|1105,0,200,28
GHCND:USW00023258|1106,0,222,39
GHCND:USW00023258|1107,0,239,61
GHCND:USW00023258|1108,0,233,56
GHCND:USW00023258|1109,0,233,50
GHCND:USW00023258|1110,0,233,44
GHCND:USW00023258|1111,0,206,67
GHCND:USW00023258|1112,0,222,100
GHCND:USW00023258|1113,0,244,50
GHCND:USW00023258|1114,0,239,61
GHCND:USW00023258|1115,0,194,61
GHCND:USW00023258|1116,0,183,39
GHCND:USW00023258|1117,0,194,28
GHCND:USW00023258|1118,0,178,39
GHCND:USW00023258|1119,53,183,78
GHCND:USW00023258|1120,226,167,106
GHCND:USW00023258|1121,0,156,78
GHCND:USW00023258|1122,0,133,56
GHCND:USW00023258|1123,0,167,33
GHCND:USW00023258|1124,0,172,33
GHCND:USW00023258|1125,0,172,28
GHCND:USW00023258|1126,0,161,33
GHCND:USW00023258|1127,0,183,61
GHCND:USW00023258|1128,0,206,67
GHCND:USW00023258|1129,0,200,39
GHCND:USW00023258|1130,0,189,39
GHCND:USW00023258|1201,0,194,28
GHCND:USW00023258|1202,0,194,44
GHCND:USW00023258|1203,0,128,44
GHCND:USW00023258|1204,0,94,-16
GHCND:USW00023258|1205,0,94,-32
GHCND:USW00023258|1206,5,100,-38
GHCND:USW00023258|1207,58,94,0
GHCND:USW00023258|1208,0,67,-16
GHCND:USW00023258|1209,0,89,-43
GHCND:USW00023258|1210,0,100,-38
GHCND:USW00023258|1211,0,128,-21
GHCND:USW00023258|1212,0,139,-16
GHCND:USW00023258|1213,0,144,-16
GHCND:USW00023258|1214,0,150,-16
GHCND:USW00023258|1215,0,161,-16
GHCND:USW00023258|1216,0,167,0
GHCND:USW00023258|1217,0,172,17
GHCND:USW00023258|1218,0,183,67
GHCND:USW00023258|1219,0,156,39
GHCND:USW00023258|1220,0,133,17
GHCND:USW00023258|1221,0,150,0
GHCND:USW00023258|1222,0,167,-5
GHCND:USW00023258|1223,0,178,6
GHCND:USW00023258|1224,0,178,6
GHCND:USW00023258|1225,0,172,0
GHCND:USW00023258|1226,0,189,-5
GHCND:USW00023258|1227,0,156,0
GHCND:USW00023258|1228,0,167,11
GHCND:USW00023258|1229,0,167,-16
GHCND:USW00023258|1230,0,178,-10
GHCND:USW00023258|1231,0,172,6
GHCND:USC00042574|0101,0,44,0
GHCND:USC00042574|0102,0,78,-50
GHCND:USC00042574|0103,0,78,-61
GHCND:USC00042574|0104,0,83,-61
GHCND:USC00042574|0105,0,72,-22
GHCND:USC00042574|0106,25,33,-33
GHCND:USC00042574|0107,8,72,-17
GHCND:USC00042574|0108,0,83,-22
GHCND:USC00042574|0109,5,117,-17
GHCND:USC00042574|0110,71,28,-67
GHCND:USC00042574|0111,0,39,-56
GHCND:USC00042574|0112,0,28,-67
GHCND:USC00042574|0113,0,39,-78
GHCND:USC00042574|0114,0,28,-83
GHCND:USC00042574|0115,0,56,-72
GHCND:USC00042574|0116,0,94,-33
GHCND:USC00042574|0117,0,117,-44
GHCND:USC00042574|0118,0,128,-39
GHCND:USC00042574|0119,0,128,-39
GHCND:USC00042574|0120,0,128,-44
GHCND:USC00042574|0121,0,128,-39
GHCND:USC00042574|0122,0,139,-50
GHCND:USC00042574|0123,3,128,-44
GHCND:USC00042574|0124,246,83,-6
GHCND:USC00042574|0125,76,56,17
GHCND:USC00042574|0126,43,67,11
GHCND:USC00042574|0127,0,100,-28
GHCND:USC00042574|0128,5,78,-17
GHCND:USC00042574|0129,3,94,-11
GHCND:USC00042574|0130,0,128,-17
GHCND:USC00042574|0131,0,139,-22
GHCND:USC00042574|0201,0,139,-33
GHCND:USC00042574|0202,0,178,-33
GHCND:USC00042574|0203,0,133,-39
GHCND:USC00042574|0204,0,178,-33
GHCND:USC00042574|0205,0,167,-11
GHCND:USC00042574|0206,0,117,-39
GHCND:USC00042574|0207,0,133,-33
GHCND:USC00042574|0208,86,78,-11
GHCND:USC00042574|0209,0,78,-11
GHCND:USC00042574|0210,0,94,22
GHCND:USC00042574|0211,0,128,-33
GHCND:USC00042574|0212,0,156,-22
GHCND:USC00042574|0213,0,156,-22
GHCND:USC00042574|0214,0,167,44
GHCND:USC00042574|0215,0,167,0
GHCND:USC00042574|0216,0,194,-28
GHCND:USC00042574|0217,0,189,17
GHCND:USC00042574|0218,0,139,-33
GHCND:USC00042574|0219,36,111,-22
GHCND:USC00042574|0220,0,33,-6
GHCND:USC00042574|0221,0,94,-22
GHCND:USC00042574|0222,0,100,-22
GHCND:USC00042574|0223,0,139,-11
GHCND:USC00042574|0224,0,78,-6
GHCND:USC00042574|0225,0,133,-22
GHCND:USC00042574|0226,0,128,-28
GHCND:USC00042574|0227,0,150,-33
GHCND:USC00042574|0228,0,156,-28
GHCND:USC00042574|0301,0,150,-11
GHCND:USC00042574|0302,0,200,-6
GHCND:USC00042574|0303,0,156,67
GHCND:USC00042574|0304,0,150,22
GHCND:USC00042574|0305,30,156,28
GHCND:USC00042574|0306,508,78,-6
GHCND:USC00042574|0307,81,72,-11
GHCND:USC00042574|0308,0,106,-39
GHCND:USC00042574|0309,0,128,-28
GHCND:USC00042574|0310,0,156,-28
GHCND:USC00042574|0311,0,189,11
GHCND:USC00042574|0312,0,217,6
GHCND:USC00042574|0313,0,222,6
GHCND:USC00042574|0314,0,222,11
GHCND:USC00042574|0315,0,211,33
GHCND:USC00042574|0316,0,211,22
GHCND:USC00042574|0317,0,194,33
GHCND:USC00042574|0318,0,167,-17
GHCND:USC00042574|0319,0,172,-17
GHCND:USC00042574|0320,262,172,-17
GHCND:USC00042574|0321,0,172,-17
GHCND:USC00042574|0322,0,111,0
GHCND:USC00042574|0323,0,100,-11
GHCND:USC00042574|0324,0,161,-6
GHCND:USC00042574|0325,0,194,-6
GHCND:USC00042574|0326,86,183,11
GHCND:USC00042574|0327,15,144,67
GHCND:USC00042574|0328,76,139,67
GHCND:USC00042574|0329,0,117,28
GHCND:USC00042574|0330,25,217,28
GHCND:USC00042574|0331,203,233,72
GHCND:USC00042574|0401,25,111,67
GHCND:USC00042574|0402,20,122,33
GHCND:USC00042574|0403,0,200,33
GHCND:USC00042574|0404,48,206,44
GHCND:USC00042574|0405,170,106,67
GHCND:USC00042574|0406,71,111,78
GHCND:USC00042574|0407,25,139,72
GHCND:USC00042574|0408,5,133,28
GHCND:USC00042574|0409,0,122,28
GHCND:USC00042574|0410,0,194,33
GHCND:USC00042574|0411,0,239,56
GHCND:USC00042574|0412,0,183,50
GHCND:USC00042574|0413,0,250,61
GHCND:USC00042574|0414,0,178,33
GHCND:USC00042574|0415,0,144,17
GHCND:USC00042574|0416,0,106,22
GHCND:USC00042574|0417,0,117,28
GHCND:USC00042574|0418,0,156,28
GHCND:USC00042574|0419,0,206,44
GHCND:USC00042574|0420,0,211,44
GHCND:USC00042574|0421,0,222,61
GHCND:USC00042574|0422,0,233,106
GHCND:USC00042574|0423,0,228,39
GHCND:USC00042574|0424,0,228,39
GHCND:USC00042574|0425,0,256,11
GHCND:USC00042574|0426,0,272,11
GHCND:USC00042574|0427,0,289,50
GHCND:USC00042574|0428,0,294,89
GHCND:USC00042574|0429,0,261,117
GHCND:USC00042574|0430,0,222,67
GHCND:USC00042574|0501,0,194,44
GHCND:USC00042574|0502,0,244,44
GHCND:USC00042574|0503,0,294,44
GHCND:USC00042574|0504,0,300,50
GHCND:USC00042574|0505,0,256,78
GHCND:USC00042574|0506,10,228,83
GHCND:USC00042574|0507,102,228,83
GHCND:USC00042574|0508,20,150,106
GHCND:USC00042574|0509,36,233,78
GHCND:USC00042574|0510,0,272,78
GHCND:USC00042574|0511,0,311,89
GHCND:USC00042574|0512,0,317,117
GHCND:USC00042574|0513,0,294,78
GHCND:USC00042574|0514,0,289,106
GHCND:USC00042574|0515,0,283,122
