STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,YTD_PRECIP_NORM,YTD2013_PRECIP,PRECIP2013_DIFF,YTD2014_PRECIP,PRECIP2014_DIFF,YTD2015_PRECIP,PRECIP2015_DIFF
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0120,728,109,-619,109,-619,471,-257
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0121,763,109,-654,109,-654,471,-292
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0122,798,109,-689,109,-689,471,-327
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0123,834,112,-722,109,-725,471,-363
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0124,869,358,-511,109,-760,471,-398
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0125,904,434,-470,109,-795,471,-433
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0126,939,477,-462,109,-830,471,-468
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0127,974,477,-497,109,-865,471,-503
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0128,1008,482,-526,114,-894,471,-537
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0129,1043,485,-558,122,-921,471,-572
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0130,1078,485,-593,155,-923,471,-607
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0131,1113,485,-628,155,-958,471,-642
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0201,1149,485,-664,155,-994,471,-678
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0202,1187,485,-702,155,-1032,636,-551
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0203,1223,485,-738,155,-1068,760,-463
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0204,1261,485,-776,155,-1106,760,-501
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0205,1298,485,-813,155,-1143,760,-538
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0206,1336,485,-851,163,-1173,1268,-68
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0207,1373,485,-888,351,-1022,2693,1320
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0208,1410,571,-839,867,-543,2924,1514
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0209,1446,571,-875,1045,-401,3592,2146
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0210,1482,571,-911,1218,-264,3630,2148
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0211,1517,571,-946,1218,-299,3630,2113
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0212,1552,571,-981,1218,-334,3630,2078
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0213,1586,571,-1015,1530,-56,3630,2044
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0214,1622,571,-1051,1766,144,3630,2008
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0215,1658,571,-1087,2114,456,3630,1972
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0216,1694,571,-1123,2327,633,3630,1936
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0217,1732,571,-1161,2327,595,3630,1898
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0218,1770,571,-1199,2327,557,3630,1860
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0219,1808,607,-1201,2352,544,3630,1822
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0220,1846,607,-1239,2352,506,3630,1784
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0221,1883,607,-1276,2352,469,3630,1747
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0222,1920,607,-1313,2352,432,3630,1710
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0223,1958,607,-1351,2352,394,3630,1672
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0224,1996,607,-1389,2352,356,3630,1634
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0225,2034,607,-1427,2352,318,3630,1596
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0226,2071,607,-1464,2352,281,3630,1559
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0227,2108,607,-1501,2931,823,3630,1522
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0228,2145,607,-1538,3261,1116,3650,1505
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0301,2184,607,-1577,3393,1209,3650,1466
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0302,2224,607,-1617,3530,1306,3650,1426
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0303,2261,607,-1654,3957,1696,3650,1389
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0304,2298,607,-1691,4059,1761,3650,1352
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0305,2334,637,-1697,4097,1763,3650,1316
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0306,2369,1145,-1224,4605,2236,3650,1281
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0307,2402,1226,-1176,4625,2223,3650,1248
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0308,2436,1226,-1210,4625,2189,3650,1214
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0309,2470,1226,-1244,4711,2241,3650,1180
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0310,2504,1226,-1278,4975,2471,3650,1146
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0311,2538,1226,-1312,4975,2437,3683,1145
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0312,2572,1226,-1346,4975,2403,3716,1144
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0313,2605,1226,-1379,4975,2370,3716,1111
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0314,2637,1226,-1411,4975,2338,3716,1079
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0315,2669,1226,-1443,4975,2306,3731,1062
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0316,2699,1226,-1473,4975,2276,3858,1159
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0317,2728,1226,-1502,4975,2247,3886,1158
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0318,2756,1226,-1530,4975,2219,3886,1130
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0319,2783,1226,-1557,4975,2192,3886,1103
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0320,2809,1488,-1321,4975,2166,3886,1077
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0321,2835,1488,-1347,4975,2140,3889,1054
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0322,2860,1488,-1372,4975,2115,3947,1087
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0323,2884,1488,-1396,4975,2091,4153,1269
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0324,2907,1488,-1419,4975,2068,4163,1256
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0325,2929,1488,-1441,4975,2046,4163,1234
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0326,2951,1574,-1377,5094,2143,4163,1212
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0327,2972,1589,-1383,5244,2272,4163,1191
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0328,2992,1665,-1327,5363,2371,4163,1171
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0329,3012,1665,-1347,6016,3004,4163,1151
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0330,3032,1690,-1342,6021,2989,4163,1131
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0331,3050,1893,-1157,6123,3073,4163,1113
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0401,3068,1918,-1150,6334,3266,4163,1095
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0402,3086,1938,-1148,6334,3248,4163,1077
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0403,3105,1938,-1167,6334,3229,4163,1058
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0404,3123,1986,-1137,6639,3516,4163,1040
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0405,3141,2156,-985,6639,3498,4183,1042
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0406,3158,2227,-931,6639,3481,4183,1025
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0407,3174,2252,-922,6639,3465,4183,1009
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0408,3189,2257,-932,6639,3450,4183,994
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0409,3205,2257,-948,6639,3434,4183,978
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0410,3220,2257,-963,6639,3419,4183,963
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0411,3234,2257,-977,6639,3405,4183,949
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0412,3249,2257,-992,6639,3390,4183,934
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0413,3263,2257,-1006,6639,3376,4183,920
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0414,3278,2257,-1021,6639,3361,4183,905
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0415,3292,2257,-1035,6639,3347,4183,891
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0416,3306,2257,-1049,6639,3333,4183,877
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0417,3320,2257,-1063,6639,3319,4183,863
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0418,3334,2257,-1077,6675,3341,4183,849
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0419,3349,2257,-1092,6675,3326,4183,834
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0420,3363,2257,-1106,6675,3312,4183,820
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0421,3377,2257,-1120,6675,3298,4183,806
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0422,3391,2257,-1134,6711,3320,4183,792
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0423,3405,2257,-1148,6711,3306,4183,778
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0424,3419,2257,-1162,6711,3292,4183,764
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0425,3433,2257,-1176,6711,3278,4183,750
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0426,3446,2257,-1189,6711,3265,4183,737
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0427,3458,2257,-1201,6800,3342,4183,725
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0428,3470,2257,-1213,6803,3333,4183,713
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0429,3482,2257,-1225,6803,3321,4183,701
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0430,3493,2257,-1236,6803,3310,4183,690
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0501,3504,2257,-1247,6803,3299,4183,679
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0502,3514,2257,-1257,6803,3289,4183,669
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0503,3524,2257,-1267,6803,3279,4183,659
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0504,3535,2257,-1278,6803,3268,4183,648
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0505,3545,2257,-1288,6803,3258,4183,638
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0506,3556,2267,-1289,6803,3247,4183,627
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0507,3566,2369,-1197,6803,3237,4183,617
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0508,3577,2389,-1188,6803,3226,4183,606
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0509,3587,2425,-1162,6874,3287,4183,596
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0510,3598,2425,-1173,6874,3276,4183,585
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0511,3608,2425,-1183,6874,3266,4183,575
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0512,3619,2425,-1194,6874,3255,4183,564
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0513,3629,2425,-1204,6874,3245,4183,554
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0514,3640,2425,-1215,6874,3234,4183,543
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0515,3650,2425,-1225,6874,3224,4183,533
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0516,3661,2425,-1236,6874,3213,4183,522
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0517,3671,2425,-1246,6874,3203,4183,512
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0518,3681,2425,-1256,6874,3193,4183,502
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0519,3690,2425,-1265,6894,3204,4183,493
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0520,3700,2425,-1275,6907,3207,4183,483
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0521,3709,2425,-1284,6907,3198,4183,474
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0522,3718,2425,-1293,6907,3189,4183,465
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0523,3727,2425,-1302,6907,3180,4183,456
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0524,3736,2425,-1311,6907,3171,4183,447
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0525,3745,2425,-1320,6907,3162,4183,438
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0526,3754,2425,-1329,6907,3153,4183,429
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0527,3763,2440,-1323,6907,3144,4183,420
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0528,3772,2529,-1243,6907,3135,4183,411
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0529,3780,2529,-1251,6907,3127,4183,403
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0530,3789,2529,-1260,6907,3118,4183,394
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0531,3797,2529,-1268,6907,3110,4183,386
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0601,3804,2529,-1275,6907,3103,4183,379
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0602,3811,2529,-1282,6907,3096,4183,372
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0603,3818,2529,-1289,6907,3089,4183,365
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0604,3824,2529,-1295,6907,3083,4183,359
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0605,3830,2529,-1301,6907,3077,4183,353
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0606,3835,2529,-1306,6907,3072,4183,348
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0607,3840,2529,-1311,6907,3067,4183,343
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0608,3845,2529,-1316,6907,3062,4183,338
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0609,3850,2529,-1321,6907,3057,4183,333
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0610,3854,2529,-1325,6907,3053,4183,329
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0611,3858,2529,-1329,6907,3049,4183,325
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0612,3862,2529,-1333,6907,3045,4183,321
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0613,3866,2529,-1337,6907,3041,4183,317
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0614,3870,2529,-1341,6907,3037,4183,313
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0615,3874,2529,-1345,6907,3033,4183,309
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0616,3878,2529,-1349,6907,3029,4183,305
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0617,3881,2529,-1352,6907,3026,4183,302
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0618,3885,2529,-1356,6907,3022,4183,298
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0619,3888,2529,-1359,6907,3019,4183,295
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0620,3891,2529,-1362,6907,3016,4183,292
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0621,3894,2529,-1365,6907,3013,4183,289
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0622,3897,2529,-1368,6907,3010,4183,286
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0623,3900,2529,-1371,6907,3007,4183,283
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0624,3903,2549,-1354,6907,3004,4183,280
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0625,3905,2778,-1127,6907,3002,4183,278
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0626,3908,3164,-744,6907,2999,4183,275
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0627,3910,3182,-728,6907,2997,4183,273
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0628,3913,3182,-731,6907,2994,4183,270
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0629,3915,3182,-733,6907,2992,4183,268
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0630,3917,3182,-735,6907,2990,4183,266
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0701,3918,3182,-736,6907,2989,4183,265
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0702,3919,3182,-737,6907,2988,4183,264
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0703,3921,3182,-739,6907,2986,4183,262
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0704,3922,3182,-740,6907,2985,4183,261
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0705,3923,3182,-741,6907,2984,4183,260
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0706,3924,3182,-742,6907,2983,4183,259
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0707,3925,3182,-743,6907,2982,4183,258
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0708,3926,3182,-744,6907,2981,4183,257
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0709,3927,3182,-745,6907,2980,4183,256
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0710,3928,3182,-746,6907,2979,4183,255
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0711,3929,3182,-747,6907,2978,4183,254
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0712,3930,3182,-748,6907,2977,4183,253
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0713,3931,3182,-749,6907,2976,4183,252
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0714,3931,3182,-749,6907,2976,4183,252
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0715,3932,3182,-750,6907,2975,4183,251
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0716,3932,3182,-750,6907,2975,4183,251
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0717,3933,3182,-751,6910,2977,4183,250
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0718,3933,3182,-751,6910,2977,4183,250
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0719,3933,3182,-751,6910,2977,4183,250
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0720,3934,3182,-752,6910,2976,4183,249
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0721,3934,3182,-752,6910,2976,4183,249
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0722,3935,3182,-753,6910,2975,4183,248
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0723,3935,3182,-753,6910,2975,4183,248
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0724,3936,3182,-754,6910,2974,4183,247
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0725,3936,3182,-754,6910,2974,4183,247
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0726,3937,3182,-755,6910,2973,4183,246
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0727,3937,3190,-747,6910,2973,4183,246
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0728,3938,3190,-748,6910,2972,4183,245
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0729,3938,3190,-748,6910,2972,4183,245
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0730,3939,3190,-749,6910,2971,4183,244
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0731,3939,3190,-749,6910,2971,4183,244
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0801,3940,3190,-750,6910,2970,4183,243
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0802,3940,3190,-750,6910,2970,4183,243
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0803,3941,3190,-751,6910,2969,4183,242
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0804,3941,3190,-751,6910,2969,4183,242
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0805,3942,3190,-752,6940,2998,4183,241
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0806,3943,3190,-753,6950,3007,4183,240
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0807,3944,3190,-754,6950,3006,4183,239
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0808,3944,3190,-754,6950,3006,4183,239
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0809,3945,3190,-755,6950,3005,4183,238
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0810,3946,3190,-756,6950,3004,4183,237
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0811,3947,3190,-757,6950,3003,4183,236
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0812,3947,3190,-757,6950,3003,4183,236
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0813,3948,3190,-758,6955,3007,4183,235
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0814,3949,3190,-759,6955,3006,4183,234
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0815,3950,3190,-760,6955,3005,4183,233
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0816,3950,3190,-760,6955,3005,4183,233
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0817,3951,3190,-761,6955,3004,4183,232
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0818,3952,3190,-762,6955,3003,4183,231
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0819,3953,3190,-763,6955,3002,4183,230
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0820,3954,3190,-764,6955,3001,4183,229
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0821,3955,3190,-765,6955,3000,4183,228
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0822,3955,3193,-762,6955,3000,4183,228
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0823,3956,3193,-763,6955,2999,4183,227
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0824,3957,3193,-764,6955,2998,4183,226
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0825,3958,3196,-762,6955,2997,4183,225
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0826,3959,3196,-763,6955,2996,4183,224
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0827,3960,3196,-764,6955,2995,4183,223
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0828,3962,3196,-766,6955,2993,4183,221
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0829,3963,3196,-767,6955,2992,4183,220
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0830,3964,3196,-768,6955,2991,4183,219
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0831,3965,3196,-769,6955,2990,4183,218
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0901,3967,3196,-771,6955,2988,4183,216
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0902,3968,3196,-772,6955,2987,4183,215
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0903,3970,3196,-774,6955,2985,4183,213
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0904,3972,3196,-776,6955,2983,4183,211
DUNSMUIR TRTMNT PLANT CA US,661.4,41.1833,-122.2736,0905,3975,3196,-779,6955,2980,4183,208
